obs_id,site_id,profile_id,obs_date,survey_year,measured_point_name,pn_name,raw_measured_distance_m,gp_to_pn_offset_m,brow_position_pn_m,brow_position_raw_m,raw_value_text,is_missing,missing_reason,qc_flag,qc_note,source_file,source_sheet,source_row
novonikolskoe_profile_50_17,novonikolskoe,novonikolskoe_profile_50,2003-07-15,2003.0,В яме,Уг.жел.,68.71,72.94,141.64999999999998,68.71,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,17
novonikolskoe_profile_50_18,novonikolskoe,novonikolskoe_profile_50,2006-09-26,2006.0,В яме,Уг.жел.,54.78,72.94,127.72,54.78,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,18
novonikolskoe_profile_50_19,novonikolskoe,novonikolskoe_profile_50,2009-07-15,2009.0,В яме,Уг.жел.,42.97,72.94,115.91,42.97,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,19
novonikolskoe_profile_50_20,novonikolskoe,novonikolskoe_profile_50,2011-09-12,2011.0,В яме,Уг.жел.,39.9,72.94,112.84,39.9,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,20
novonikolskoe_profile_50_21,novonikolskoe,novonikolskoe_profile_50,2012-09-25,2012.0,В яме,Уг.жел.,36.32,72.94,109.25999999999999,36.32,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,21
novonikolskoe_profile_50_22,novonikolskoe,novonikolskoe_profile_50,2013-07-03,2013.0,В яме,Уг.жел.,35.52,72.94,108.46000000000001,35.52,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,22
novonikolskoe_profile_50_23,novonikolskoe,novonikolskoe_profile_50,2016-02-20,2016.0,В яме,Уг.жел.,23.83,72.94,96.77,23.83,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,23
novonikolskoe_profile_50_24,novonikolskoe,novonikolskoe_profile_50,2019-09-10,2019.0,В яме,Уг.жел.,9.14,72.94,82.08,9.14,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,24
novonikolskoe_profile_50_25,novonikolskoe,novonikolskoe_profile_50,2020-09-07,2020.0,В яме,Уг.жел.,3.75,72.94,76.69,3.75,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,25
novonikolskoe_profile_50_26,novonikolskoe,novonikolskoe_profile_50,2023-08-14,2023.0,Уг.жел.,Уг.жел.,65.83,0.0,65.83,65.83,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,26
novonikolskoe_profile_50_27,novonikolskoe,novonikolskoe_profile_50,2024-07-15,2024.0,Уг.жел.,Уг.жел.,64.56,0.0,64.56,64.56,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,27
novonikolskoe_profile_50_28,novonikolskoe,novonikolskoe_profile_50,2025-10-01,2025.0,Уг.жел.,Уг.жел.,58.7,0.0,58.7,58.7,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,28
novonikolskoe_profile_51_5,novonikolskoe,novonikolskoe_profile_51,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,5
novonikolskoe_profile_51_7,novonikolskoe,novonikolskoe_profile_51,1959-12-11,1959.0,122.0,Круглый,271.0,128.4,399.4,271.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,7
novonikolskoe_profile_51_8,novonikolskoe,novonikolskoe_profile_51,1960-10-21,1960.0,122.0,Круглый,208.0,128.4,336.4,208.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,8
novonikolskoe_profile_51_9,novonikolskoe,novonikolskoe_profile_51,1965-07-26,1965.0,122.0,Круглый,159.0,128.4,287.4,159.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,9
novonikolskoe_profile_51_10,novonikolskoe,novonikolskoe_profile_51,1970-07-20,1970.0,122.0,Круглый,130.0,128.4,258.4,130.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,10
novonikolskoe_profile_51_11,novonikolskoe,novonikolskoe_profile_51,1974-07-18,1974.0,122.0,Круглый,102.0,128.4,230.4,102.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,11
novonikolskoe_profile_51_12,novonikolskoe,novonikolskoe_profile_51,1980-11-03,1980.0,122.0,Круглый,73.6,128.4,202.0,73.6,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,12
novonikolskoe_profile_51_13,novonikolskoe,novonikolskoe_profile_51,1986-10-31,1986.0,122.0,Круглый,47.2,128.4,175.60000000000002,47.2,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,13
novonikolskoe_profile_51_14,novonikolskoe,novonikolskoe_profile_51,1991-10-17,1991.0,122.0,Круглый,23.16,128.4,151.56,23.16,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,14
novonikolskoe_profile_51_15,novonikolskoe,novonikolskoe_profile_51,1995-07-15,1995.0,122.0,Круглый,4.24,128.4,132.64000000000001,4.24,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,15
novonikolskoe_profile_51_16,novonikolskoe,novonikolskoe_profile_51,1999-09-01,1999.0,Круглый,Круглый,114.23,0.0,114.23,114.23,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,16
novonikolskoe_profile_51_17,novonikolskoe,novonikolskoe_profile_51,2003-07-15,2003.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,17
novonikolskoe_profile_51_18,novonikolskoe,novonikolskoe_profile_51,2006-09-26,2006.0,Круглый,Круглый,82.2,0.0,82.2,82.2,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,18
novonikolskoe_profile_51_19,novonikolskoe,novonikolskoe_profile_51,2009-07-15,2009.0,Круглый,Круглый,69.12,0.0,69.12,69.12,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,19
novonikolskoe_profile_51_20,novonikolskoe,novonikolskoe_profile_51,2011-09-12,2011.0,Круглый,Круглый,65.6,0.0,65.6,65.6,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,20
novonikolskoe_profile_51_21,novonikolskoe,novonikolskoe_profile_51,2012-09-25,2012.0,Круглый,Круглый,62.92,0.0,62.92,62.92,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,21
novonikolskoe_profile_51_22,novonikolskoe,novonikolskoe_profile_51,2013-07-03,2013.0,Круглый,Круглый,61.03,0.0,61.03,61.03,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,22
novonikolskoe_profile_51_23,novonikolskoe,novonikolskoe_profile_51,2016-02-20,2016.0,Круглый,Круглый,50.64,0.0,50.64,50.64,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,23
novonikolskoe_profile_51_24,novonikolskoe,novonikolskoe_profile_51,2019-09-10,2019.0,Круглый,Круглый,38.32,0.0,38.32,38.32,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,24
novonikolskoe_profile_51_25,novonikolskoe,novonikolskoe_profile_51,2020-09-07,2020.0,Круглый,Круглый,33.57,0.0,33.57,33.57,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,25
novonikolskoe_profile_51_26,novonikolskoe,novonikolskoe_profile_51,2023-08-14,2023.0,Круглый,Круглый,25.83,0.0,25.83,25.83,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,26
novonikolskoe_profile_51_27,novonikolskoe,novonikolskoe_profile_51,2024-07-15,2024.0,Круглый,Круглый,22.39,0.0,22.39,22.39,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,27
novonikolskoe_profile_51_28,novonikolskoe,novonikolskoe_profile_51,2025-10-01,2025.0,Круглый,Круглый,16.25,0.0,16.25,16.25,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,28
pichuga_yuzhny_profile_4_5,pichuga_yuzhny,pichuga_yuzhny_profile_4,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,5
pichuga_yuzhny_profile_4_7,pichuga_yuzhny,pichuga_yuzhny_profile_4,1977-12-01,1977.0,шт. 4,4.0,27.7,9.98,37.68,27.7,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,7
pichuga_yuzhny_profile_4_8,pichuga_yuzhny,pichuga_yuzhny_profile_4,1980-11-05,1980.0,шт. 4,4.0,27.0,9.98,36.980000000000004,27.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,8
pichuga_yuzhny_profile_4_9,pichuga_yuzhny,pichuga_yuzhny_profile_4,1986-11-15,1986.0,шт. 4,4.0,23.4,9.98,33.379999999999995,23.4,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,9
pichuga_yuzhny_profile_4_10,pichuga_yuzhny,pichuga_yuzhny_profile_4,1988-09-13,1988.0,шт. 4,4.0,20.4,9.98,30.38,20.4,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,10
pichuga_yuzhny_profile_4_11,pichuga_yuzhny,pichuga_yuzhny_profile_4,1990-03-01,1990.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,11
pichuga_yuzhny_profile_4_12,pichuga_yuzhny,pichuga_yuzhny_profile_4,1995-07-14,1995.0,шт. 4,4.0,20.11,9.98,30.09,20.11,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,12
pichuga_yuzhny_profile_4_13,pichuga_yuzhny,pichuga_yuzhny_profile_4,2005-07-15,2005.0,шт. 4*,4.0,17.04,9.98,27.02,17.04,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,13
pichuga_yuzhny_profile_4_14,pichuga_yuzhny,pichuga_yuzhny_profile_4,2006-07-18,2006.0,шт. 4,4.0,17.28,9.98,27.26,17.28,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,14
pichuga_yuzhny_profile_4_15,pichuga_yuzhny,pichuga_yuzhny_profile_4,2006-09-25,2006.0,шт. 4,4.0,17.21,9.98,27.19,17.21,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,15
pichuga_yuzhny_profile_4_16,pichuga_yuzhny,pichuga_yuzhny_profile_4,2009-07-14,2009.0,шт. 4,4.0,17.1,9.98,27.080000000000002,17.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,16
pichuga_yuzhny_profile_4_17,pichuga_yuzhny,pichuga_yuzhny_profile_4,2011-09-16,2011.0,шт. 4,4.0,16.75,9.98,26.73,16.75,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,17
pichuga_yuzhny_profile_4_18,pichuga_yuzhny,pichuga_yuzhny_profile_4,2013-07-02,2013.0,шт. 4,4.0,16.36,9.98,26.34,16.36,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,18
pichuga_yuzhny_profile_4_19,pichuga_yuzhny,pichuga_yuzhny_profile_4,2015-07-13,2015.0,шт. 4,4.0,15.74,9.98,25.72,15.74,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,19
pichuga_yuzhny_profile_4_20,pichuga_yuzhny,pichuga_yuzhny_profile_4,2016-09-14,2016.0,4.0,4.0,25.82,0.0,25.82,25.82,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,20
pichuga_yuzhny_profile_4_21,pichuga_yuzhny,pichuga_yuzhny_profile_4,2017-06-19,2017.0,шт. 4,4.0,15.5,9.98,25.48,15.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,21
pichuga_yuzhny_profile_4_22,pichuga_yuzhny,pichuga_yuzhny_profile_4,2019-10-07,2019.0,шт. 4,4.0,15.3,9.98,25.28,15.3,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,22
pichuga_yuzhny_profile_4_23,pichuga_yuzhny,pichuga_yuzhny_profile_4,2021-06-01,2021.0,*,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,23
pichuga_yuzhny_profile_4_24,pichuga_yuzhny,pichuga_yuzhny_profile_4,2024-07-12,2024.0,4.0,4.0,25.17,0.0,25.17,25.17,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,24
pichuga_yuzhny_profile_5_5,pichuga_yuzhny,pichuga_yuzhny_profile_5,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,5
pichuga_yuzhny_profile_5_7,pichuga_yuzhny,pichuga_yuzhny_profile_5,1977-12-01,1977.0,шт. 5,5.0,9.0,17.99,26.99,9.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,7
pichuga_yuzhny_profile_5_8,pichuga_yuzhny,pichuga_yuzhny_profile_5,1980-11-05,1980.0,5.0,5.0,25.6,0.0,25.6,25.6,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,8
pichuga_yuzhny_profile_5_9,pichuga_yuzhny,pichuga_yuzhny_profile_5,1986-11-15,1986.0,5.0,5.0,23.1,0.0,23.1,23.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,9
pichuga_yuzhny_profile_5_10,pichuga_yuzhny,pichuga_yuzhny_profile_5,1988-09-13,1988.0,шт. 5,5.0,5.05,17.99,23.04,5.05,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,10
pichuga_yuzhny_profile_5_11,pichuga_yuzhny,pichuga_yuzhny_profile_5,1990-03-01,1990.0,шт. 5,5.0,4.2,17.99,22.189999999999998,4.2,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,11
pichuga_yuzhny_profile_5_12,pichuga_yuzhny,pichuga_yuzhny_profile_5,1995-07-14,1995.0,шт. 5,5.0,2.63,17.99,20.619999999999997,2.63,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,12
pichuga_yuzhny_profile_5_13,pichuga_yuzhny,pichuga_yuzhny_profile_5,2005-07-15,2005.0,"""Контрольный""",5.0,51.1,,,51.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,13
pichuga_yuzhny_profile_5_14,pichuga_yuzhny,pichuga_yuzhny_profile_5,2006-07-18,2006.0,50.0,,50.33,,,50.33,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,14
pichuga_yuzhny_profile_5_15,pichuga_yuzhny,pichuga_yuzhny_profile_5,2006-09-25,2006.0,5.0,5.0,16.36,0.0,16.36,16.36,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,15
pichuga_yuzhny_profile_5_16,pichuga_yuzhny,pichuga_yuzhny_profile_5,2009-07-14,2009.0,5.0,5.0,16.307391304347824,0.0,,16.307391304347824,"16,31*",False,,INVALID_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,16
pichuga_yuzhny_profile_5_17,pichuga_yuzhny,pichuga_yuzhny_profile_5,2011-09-16,2011.0,5.0,5.0,16.07,0.0,16.07,16.07,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,17
pichuga_yuzhny_profile_5_18,pichuga_yuzhny,pichuga_yuzhny_profile_5,2013-07-02,2013.0,5.0,5.0,16.1,0.0,16.1,16.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,18
pichuga_yuzhny_profile_5_19,pichuga_yuzhny,pichuga_yuzhny_profile_5,2015-07-13,2015.0,51.0,5.0,19.37,3.53,15.840000000000002,19.37,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,19
pichuga_yuzhny_profile_5_20,pichuga_yuzhny,pichuga_yuzhny_profile_5,2016-09-14,2016.0,50.0,5.0,50.5,34.61,15.89,50.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,20
pichuga_yuzhny_profile_5_21,pichuga_yuzhny,pichuga_yuzhny_profile_5,2017-06-19,2017.0,51.0,5.0,19.02,3.53,15.49,19.02,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,21
pichuga_yuzhny_profile_5_22,pichuga_yuzhny,pichuga_yuzhny_profile_5,2019-10-07,2019.0,51.0,5.0,19.0,3.53,15.47,19.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,22
pichuga_yuzhny_profile_5_23,pichuga_yuzhny,pichuga_yuzhny_profile_5,2021-06-01,2021.0,51.0,5.0,18.82,3.53,15.290000000000001,18.82,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,23
pichuga_yuzhny_profile_5_24,pichuga_yuzhny,pichuga_yuzhny_profile_5,2024-07-12,2024.0,5.0,5.0,15.18,0.0,15.18,15.18,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,24
pichuga_yuzhny_profile_6_5,pichuga_yuzhny,pichuga_yuzhny_profile_6,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,5
pichuga_yuzhny_profile_6_7,pichuga_yuzhny,pichuga_yuzhny_profile_6,1977-12-01,1977.0,шт. 6,6.0,10.8,22.48,33.28,10.8,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,7
pichuga_yuzhny_profile_6_8,pichuga_yuzhny,pichuga_yuzhny_profile_6,1980-11-05,1980.0,6.0,6.0,30.0,0.0,30.0,30.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,8
pichuga_yuzhny_profile_6_9,pichuga_yuzhny,pichuga_yuzhny_profile_6,1986-11-15,1986.0,6.0,6.0,29.01,0.0,29.01,29.01,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,9
pichuga_yuzhny_profile_6_10,pichuga_yuzhny,pichuga_yuzhny_profile_6,1988-09-13,1988.0,шт. 6,6.0,6.25,22.48,28.73,6.25,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,10
pichuga_yuzhny_profile_6_11,pichuga_yuzhny,pichuga_yuzhny_profile_6,1990-03-01,1990.0,шт. 6,6.0,4.95,22.48,27.43,4.95,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,11
pichuga_yuzhny_profile_6_12,pichuga_yuzhny,pichuga_yuzhny_profile_6,1995-07-14,1995.0,шт. 6,6.0,4.32,22.48,26.8,4.32,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,12
pichuga_yuzhny_profile_6_13,pichuga_yuzhny,pichuga_yuzhny_profile_6,2005-07-15,2005.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,13
pichuga_yuzhny_profile_6_14,pichuga_yuzhny,pichuga_yuzhny_profile_6,2006-07-18,2006.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,14
pichuga_yuzhny_profile_6_15,pichuga_yuzhny,pichuga_yuzhny_profile_6,2006-09-25,2006.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,15
pichuga_yuzhny_profile_6_16,pichuga_yuzhny,pichuga_yuzhny_profile_6,2009-07-14,2009.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,16
pichuga_yuzhny_profile_6_17,pichuga_yuzhny,pichuga_yuzhny_profile_6,2011-09-16,2011.0,6.0,6.0,21.32,0.0,21.32,21.32,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,17
pichuga_yuzhny_profile_6_18,pichuga_yuzhny,pichuga_yuzhny_profile_6,2013-07-02,2013.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,18
pichuga_yuzhny_profile_6_19,pichuga_yuzhny,pichuga_yuzhny_profile_6,2015-07-13,2015.0,6(1507),6(1507),19.37,0.0,19.37,19.37,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,19
pichuga_yuzhny_profile_6_20,pichuga_yuzhny,pichuga_yuzhny_profile_6,2016-09-14,2016.0,6(1507),6(1507),21.76,0.0,21.76,21.76,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,20
pichuga_yuzhny_profile_6_21,pichuga_yuzhny,pichuga_yuzhny_profile_6,2017-06-19,2017.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,21
pichuga_yuzhny_profile_6_22,pichuga_yuzhny,pichuga_yuzhny_profile_6,2019-10-07,2019.0,6(1507),6(1507),20.18,0.0,20.18,20.18,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,22
pichuga_yuzhny_profile_6_23,pichuga_yuzhny,pichuga_yuzhny_profile_6,2021-06-01,2021.0,6(1507),6(1507),19.67,0.0,19.67,19.67,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,23
pichuga_yuzhny_profile_6_24,pichuga_yuzhny,pichuga_yuzhny_profile_6,2024-07-12,2024.0,6(1507),6(1507),19.61,0.0,19.61,19.61,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пичуга-Южный,24
proleyskiy_profile_1_5,proleyskiy,proleyskiy_profile_1,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,5
proleyskiy_profile_1_7,proleyskiy,proleyskiy_profile_1,1987-07-01,1987.0,1а,1.0,3.0,55.03,58.03,3.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,7
proleyskiy_profile_1_8,proleyskiy,proleyskiy_profile_1,1990-05-19,1990.0,1а,1.0,2.5,55.03,57.53,2.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,8
proleyskiy_profile_1_9,proleyskiy,proleyskiy_profile_1,1993-05-25,1993.0,1а (9305),1.0,10.8,40.09,50.89,10.8,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,9
proleyskiy_profile_1_10,proleyskiy,proleyskiy_profile_1,1995-07-17,1995.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,10
proleyskiy_profile_1_11,proleyskiy,proleyskiy_profile_1,1997-08-14,1997.0,1.0,1.0,50.83,0.0,50.83,50.83,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,11
proleyskiy_profile_1_12,proleyskiy,proleyskiy_profile_1,1999-07-09,1999.0,1.0,1.0,50.43,0.0,50.43,50.43,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,12
proleyskiy_profile_1_13,proleyskiy,proleyskiy_profile_1,2000-07-06,2000.0,1.0,1.0,47.64,0.0,47.64,47.64,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,13
proleyskiy_profile_1_14,proleyskiy,proleyskiy_profile_1,2001-07-06,2001.0,1.0,1.0,47.01,0.0,47.01,47.01,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,14
proleyskiy_profile_1_15,proleyskiy,proleyskiy_profile_1,2003-07-16,2003.0,1.0,1.0,47.0,0.0,47.0,47.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,15
proleyskiy_profile_1_16,proleyskiy,proleyskiy_profile_1,2004-07-19,2004.0,1.0,1.0,47.0,0.0,47.0,47.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,16
proleyskiy_profile_1_17,proleyskiy,proleyskiy_profile_1,2006-07-19,2006.0,1.0,1.0,47.01,0.0,47.01,47.01,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,17
proleyskiy_profile_1_18,proleyskiy,proleyskiy_profile_1,2006-09-26,2006.0,1.0,1.0,47.0,0.0,47.0,47.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,18
proleyskiy_profile_1_19,proleyskiy,proleyskiy_profile_1,2008-11-22,2008.0,1.0,1.0,46.7,0.0,46.7,46.7,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,19
proleyskiy_profile_1_20,proleyskiy,proleyskiy_profile_1,2009-07-15,2009.0,1*,1.0,46.7,0.0,46.7,46.7,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,20
proleyskiy_profile_1_21,proleyskiy,proleyskiy_profile_1,2010-07-20,2010.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,21
proleyskiy_profile_1_22,proleyskiy,proleyskiy_profile_1,2011-07-13,2011.0,1.0,1.0,48.37,0.0,48.37,48.37,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,22
proleyskiy_profile_1_23,proleyskiy,proleyskiy_profile_1,2012-10-17,2012.0,1.0,1.0,32.3,0.0,32.3,32.3,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,23
proleyskiy_profile_1_24,proleyskiy,proleyskiy_profile_1,2013-07-04,2013.0,1.0,1.0,46.67,0.0,46.67,46.67,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,24
proleyskiy_profile_1_25,proleyskiy,proleyskiy_profile_1,2014-07-08,2014.0,1.0,1.0,47.16,0.0,47.16,47.16,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,25
proleyskiy_profile_1_26,proleyskiy,proleyskiy_profile_1,2015-07-13,2015.0,1.0,1.0,47.09,0.0,47.09,47.09,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,26
