wind_obs_id,station_id,station_name,obs_datetime,obs_date,year,month,day,hour,wind_dir_text,wind_dir_deg,wind_speed_ms,wind_gust_ms,source_file,source_sheet,source_row,is_missing,missing_reason,qc_flag,qc_note
kamyshin_2011_251,kamyshin,Камышин,2011-04-22T00:00:00,2011-04-22,2011.0,4.0,22.0,0,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,251,False,,,
kamyshin_2011_252,kamyshin,Камышин,2011-04-22T18:00:00,2011-04-22,2011.0,4.0,22.0,18,ЮЗ,225.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,252,False,,,
kamyshin_2011_253,kamyshin,Камышин,2011-04-22T21:00:00,2011-04-22,2011.0,4.0,22.0,21,ЮЗ,225.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,253,False,,,
kamyshin_2011_254,kamyshin,Камышин,2011-04-25T00:00:00,2011-04-25,2011.0,4.0,25.0,0,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,254,False,,,
kamyshin_2011_256,kamyshin,Камышин,2011-04-25T09:00:00,2011-04-25,2011.0,4.0,25.0,9,С,0.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,256,False,,,
kamyshin_2011_258,kamyshin,Камышин,2011-04-26T09:00:00,2011-04-26,2011.0,4.0,26.0,9,СВ,45.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,258,False,,,
kamyshin_2011_259,kamyshin,Камышин,2011-04-26T12:00:00,2011-04-26,2011.0,4.0,26.0,12,СВ,45.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,259,False,,,
kamyshin_2011_261,kamyshin,Камышин,2011-04-26T15:00:00,2011-04-26,2011.0,4.0,26.0,15,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,261,False,,,
kamyshin_2011_262,kamyshin,Камышин,2011-04-27T09:00:00,2011-04-27,2011.0,4.0,27.0,9,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,262,False,,,
kamyshin_2011_264,kamyshin,Камышин,2011-04-27T12:00:00,2011-04-27,2011.0,4.0,27.0,12,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,264,False,,,
kamyshin_2011_266,kamyshin,Камышин,2011-04-27T15:00:00,2011-04-27,2011.0,4.0,27.0,15,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,266,False,,,
kamyshin_2011_268,kamyshin,Камышин,2011-05-02T09:00:00,2011-05-02,2011.0,5.0,2.0,9,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,268,False,,,
kamyshin_2011_270,kamyshin,Камышин,2011-05-03T03:00:00,2011-05-03,2011.0,5.0,3.0,3,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,270,False,,,
kamyshin_2011_272,kamyshin,Камышин,2011-05-06T12:00:00,2011-05-06,2011.0,5.0,6.0,12,В,90.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,272,False,,,
kamyshin_2011_274,kamyshin,Камышин,2011-05-06T18:00:00,2011-05-06,2011.0,5.0,6.0,18,СВ,45.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,274,False,,,
kamyshin_2011_276,kamyshin,Камышин,2011-05-07T06:00:00,2011-05-07,2011.0,5.0,7.0,6,В,90.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,276,False,,,
kamyshin_2011_278,kamyshin,Камышин,2011-05-07T09:00:00,2011-05-07,2011.0,5.0,7.0,9,В,90.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,278,False,,,
kamyshin_2011_280,kamyshin,Камышин,2011-05-07T12:00:00,2011-05-07,2011.0,5.0,7.0,12,В,90.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,280,False,,,
kamyshin_2011_282,kamyshin,Камышин,2011-05-07T15:00:00,2011-05-07,2011.0,5.0,7.0,15,В,90.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,282,False,,,
kamyshin_2011_284,kamyshin,Камышин,2011-05-08T06:00:00,2011-05-08,2011.0,5.0,8.0,6,СВ,45.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,284,False,,,
kamyshin_2011_285,kamyshin,Камышин,2011-05-08T09:00:00,2011-05-08,2011.0,5.0,8.0,9,В,90.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,285,False,,,
kamyshin_2011_286,kamyshin,Камышин,2011-05-08T12:00:00,2011-05-08,2011.0,5.0,8.0,12,В,90.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,286,False,,,
kamyshin_2011_287,kamyshin,Камышин,2011-05-08T15:00:00,2011-05-08,2011.0,5.0,8.0,15,СВ,45.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,287,False,,,
kamyshin_2011_289,kamyshin,Камышин,2011-05-09T03:00:00,2011-05-09,2011.0,5.0,9.0,3,СВ,45.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,289,False,,,
kamyshin_2011_291,kamyshin,Камышин,2011-05-09T06:00:00,2011-05-09,2011.0,5.0,9.0,6,СВ,45.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,291,False,,,
kamyshin_2011_293,kamyshin,Камышин,2011-05-09T12:00:00,2011-05-09,2011.0,5.0,9.0,12,Ю,180.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,293,False,,,
kamyshin_2011_295,kamyshin,Камышин,2011-05-11T15:00:00,2011-05-11,2011.0,5.0,11.0,15,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,295,False,,,
kamyshin_2011_297,kamyshin,Камышин,2011-05-11T18:00:00,2011-05-11,2011.0,5.0,11.0,18,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,297,False,,,
kamyshin_2011_299,kamyshin,Камышин,2011-05-11T21:00:00,2011-05-11,2011.0,5.0,11.0,21,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,299,False,,,
kamyshin_2011_301,kamyshin,Камышин,2011-05-12T00:00:00,2011-05-12,2011.0,5.0,12.0,0,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,301,False,,,
kamyshin_2011_303,kamyshin,Камышин,2011-05-14T09:00:00,2011-05-14,2011.0,5.0,14.0,9,Ю,180.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,303,False,,,
kamyshin_2011_305,kamyshin,Камышин,2011-05-16T12:00:00,2011-05-16,2011.0,5.0,16.0,12,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,305,False,,,
kamyshin_2011_307,kamyshin,Камышин,2011-05-16T15:00:00,2011-05-16,2011.0,5.0,16.0,15,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,307,False,,,
kamyshin_2011_308,kamyshin,Камышин,2011-05-18T09:00:00,2011-05-18,2011.0,5.0,18.0,9,Ю,180.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,308,False,,,
kamyshin_2011_310,kamyshin,Камышин,2011-05-18T12:00:00,2011-05-18,2011.0,5.0,18.0,12,Ю,180.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,310,False,,,
kamyshin_2011_312,kamyshin,Камышин,2011-05-26T12:00:00,2011-05-26,2011.0,5.0,26.0,12,С,0.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,312,False,,,
kamyshin_2011_314,kamyshin,Камышин,2011-05-27T09:00:00,2011-05-27,2011.0,5.0,27.0,9,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,314,False,,,
kamyshin_2011_316,kamyshin,Камышин,2011-05-27T12:00:00,2011-05-27,2011.0,5.0,27.0,12,СЗ,315.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,316,False,,,
kamyshin_2011_318,kamyshin,Камышин,2011-05-27T15:00:00,2011-05-27,2011.0,5.0,27.0,15,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,318,False,,,
kamyshin_2011_320,kamyshin,Камышин,2011-05-27T21:00:00,2011-05-27,2011.0,5.0,27.0,21,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,320,False,,,
kamyshin_2011_321,kamyshin,Камышин,2011-05-28T06:00:00,2011-05-28,2011.0,5.0,28.0,6,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,321,False,,,
kamyshin_2011_323,kamyshin,Камышин,2011-05-28T09:00:00,2011-05-28,2011.0,5.0,28.0,9,СЗ,315.0,11.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,323,False,,,
kamyshin_2011_325,kamyshin,Камышин,2011-05-28T12:00:00,2011-05-28,2011.0,5.0,28.0,12,СЗ,315.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,325,False,,,
kamyshin_2011_327,kamyshin,Камышин,2011-06-01T12:00:00,2011-06-01,2011.0,6.0,1.0,12,В,90.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,327,False,,,
kamyshin_2011_328,kamyshin,Камышин,2011-06-02T06:00:00,2011-06-02,2011.0,6.0,2.0,6,С,0.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,328,False,,,
kamyshin_2011_329,kamyshin,Камышин,2011-06-02T09:00:00,2011-06-02,2011.0,6.0,2.0,9,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,329,False,,,
kamyshin_2011_330,kamyshin,Камышин,2011-06-04T00:00:00,2011-06-04,2011.0,6.0,4.0,0,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,330,False,,,
kamyshin_2011_332,kamyshin,Камышин,2011-06-04T03:00:00,2011-06-04,2011.0,6.0,4.0,3,СЗ,315.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,332,False,,,
kamyshin_2011_334,kamyshin,Камышин,2011-06-04T06:00:00,2011-06-04,2011.0,6.0,4.0,6,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,334,False,,,
kamyshin_2011_336,kamyshin,Камышин,2011-06-04T09:00:00,2011-06-04,2011.0,6.0,4.0,9,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,336,False,,,
kamyshin_2011_338,kamyshin,Камышин,2011-06-04T12:00:00,2011-06-04,2011.0,6.0,4.0,12,СЗ,315.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,338,False,,,
kamyshin_2011_340,kamyshin,Камышин,2011-06-04T15:00:00,2011-06-04,2011.0,6.0,4.0,15,СЗ,315.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,340,False,,,
kamyshin_2011_342,kamyshin,Камышин,2011-06-05T00:00:00,2011-06-05,2011.0,6.0,5.0,0,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,342,False,,,
kamyshin_2011_343,kamyshin,Камышин,2011-06-05T03:00:00,2011-06-05,2011.0,6.0,5.0,3,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,343,False,,,
kamyshin_2011_345,kamyshin,Камышин,2011-06-05T06:00:00,2011-06-05,2011.0,6.0,5.0,6,З,270.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,345,False,,,
kamyshin_2011_347,kamyshin,Камышин,2011-06-05T09:00:00,2011-06-05,2011.0,6.0,5.0,9,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,347,False,,,
kamyshin_2011_349,kamyshin,Камышин,2011-06-05T12:00:00,2011-06-05,2011.0,6.0,5.0,12,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,349,False,,,
kamyshin_2011_351,kamyshin,Камышин,2011-06-05T15:00:00,2011-06-05,2011.0,6.0,5.0,15,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,351,False,,,
kamyshin_2011_353,kamyshin,Камышин,2011-06-06T00:00:00,2011-06-06,2011.0,6.0,6.0,0,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,353,False,,,
kamyshin_2011_355,kamyshin,Камышин,2011-06-06T03:00:00,2011-06-06,2011.0,6.0,6.0,3,СЗ,315.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,355,False,,,
kamyshin_2011_357,kamyshin,Камышин,2011-06-06T06:00:00,2011-06-06,2011.0,6.0,6.0,6,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,357,False,,,
kamyshin_2011_359,kamyshin,Камышин,2011-06-06T09:00:00,2011-06-06,2011.0,6.0,6.0,9,СЗ,315.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,359,False,,,
kamyshin_2011_361,kamyshin,Камышин,2011-06-06T12:00:00,2011-06-06,2011.0,6.0,6.0,12,С,0.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,361,False,,,
kamyshin_2011_363,kamyshin,Камышин,2011-06-06T15:00:00,2011-06-06,2011.0,6.0,6.0,15,С,0.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,363,False,,,
kamyshin_2011_365,kamyshin,Камышин,2011-06-08T12:00:00,2011-06-08,2011.0,6.0,8.0,12,СЗ,315.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,365,False,,,
kamyshin_2011_367,kamyshin,Камышин,2011-06-08T15:00:00,2011-06-08,2011.0,6.0,8.0,15,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,367,False,,,
kamyshin_2011_369,kamyshin,Камышин,2011-06-08T18:00:00,2011-06-08,2011.0,6.0,8.0,18,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,369,False,,,
kamyshin_2011_371,kamyshin,Камышин,2011-06-13T06:00:00,2011-06-13,2011.0,6.0,13.0,6,В,90.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,371,False,,,
kamyshin_2011_373,kamyshin,Камышин,2011-06-15T09:00:00,2011-06-15,2011.0,6.0,15.0,9,Ю,180.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,373,False,,,
kamyshin_2011_375,kamyshin,Камышин,2011-06-15T12:00:00,2011-06-15,2011.0,6.0,15.0,12,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,375,False,,,
kamyshin_2011_377,kamyshin,Камышин,2011-06-15T15:00:00,2011-06-15,2011.0,6.0,15.0,15,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,377,False,,,
kamyshin_2011_379,kamyshin,Камышин,2011-06-16T00:00:00,2011-06-16,2011.0,6.0,16.0,0,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,379,False,,,
kamyshin_2011_381,kamyshin,Камышин,2011-06-20T15:00:00,2011-06-20,2011.0,6.0,20.0,15,ЮЗ,225.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,381,False,,,
kamyshin_2011_383,kamyshin,Камышин,2011-06-21T09:00:00,2011-06-21,2011.0,6.0,21.0,9,Ю,180.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,383,False,,,
kamyshin_2011_385,kamyshin,Камышин,2011-06-21T12:00:00,2011-06-21,2011.0,6.0,21.0,12,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,385,False,,,
kamyshin_2011_387,kamyshin,Камышин,2011-06-21T21:00:00,2011-06-21,2011.0,6.0,21.0,21,СЗ,315.0,10.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,387,False,,,
kamyshin_2011_389,kamyshin,Камышин,2011-06-22T00:00:00,2011-06-22,2011.0,6.0,22.0,0,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,389,False,,,
kamyshin_2011_391,kamyshin,Камышин,2011-06-22T03:00:00,2011-06-22,2011.0,6.0,22.0,3,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,391,False,,,
kamyshin_2011_393,kamyshin,Камышин,2011-06-22T06:00:00,2011-06-22,2011.0,6.0,22.0,6,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,393,False,,,
kamyshin_2011_395,kamyshin,Камышин,2011-06-22T09:00:00,2011-06-22,2011.0,6.0,22.0,9,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,395,False,,,
kamyshin_2011_397,kamyshin,Камышин,2011-06-22T12:00:00,2011-06-22,2011.0,6.0,22.0,12,З,270.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,397,False,,,
kamyshin_2011_399,kamyshin,Камышин,2011-06-22T21:00:00,2011-06-22,2011.0,6.0,22.0,21,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,399,False,,,
kamyshin_2011_401,kamyshin,Камышин,2011-06-23T00:00:00,2011-06-23,2011.0,6.0,23.0,0,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,401,False,,,
